Date,Instrument,Class,Start_Time,Peak_Time,Stop_Time,Peak_Flux,Background_Flux
11 February 2026,HEL1OS,B-Class,36380,36506,36522,3.476104762867709e-07,-1.6814642532105813e-08
11 February 2026,HEL1OS,B-Class,36524,36693,36872,3.6606937000706546e-07,-1.6814642532105813e-08
11 February 2026,HEL1OS,B-Class,40099,40325,40336,3.7710081909190685e-07,-4.967741935483694e-08
11 February 2026,HEL1OS,B-Class,40338,40463,40493,3.5235311962785675e-07,-4.967741935483694e-08
11 February 2026,HEL1OS,B-Class,40582,40582,77278,1.3877945191626566e-07,-4.967741935483694e-08
11 February 2026,HEL1OS,B-Class,84300,84464,84613,4.457346546667855e-07,-1.2316715542521557e-09
11 January 2026,SoLEXS,C-Class,51414,51512,51762,1.273751643239918e-06,3.90059662250972e-08
11 January 2026,HEL1OS,B-Class,79261,79862,79884,8.294984326018514e-07,-1.02841541106276e-09
11 January 2026,HEL1OS,B-Class,85795,85811,86395,8.629942360197893e-07,1.1898081201334834e-07
11 June 2026,SoLEXS,C-Class,30368,30486,31025,4.521065830720842e-06,9.053594903427729e-08
11 June 2026,HEL1OS,B-Class,6841,6891,7067,4.0474871068862953e-07,2.223480635048966e-08
11 June 2026,HEL1OS,B-Class,7109,7243,7537,4.595692183233732e-07,2.223480635048966e-08
11 June 2026,HEL1OS,B-Class,8147,8185,8470,4.248053392658358e-07,-2.2046718576194965e-08
11 June 2026,HEL1OS,B-Class,8471,8683,8743,3.8383557488116733e-07,-2.2046718576194965e-08
11 June 2026,HEL1OS,B-Class,8840,8912,9347,4.03315805440374e-07,-2.2046718576194965e-08
11 June 2026,HEL1OS,B-Class,9583,9598,9850,4.035261401557142e-07,6.28162604914529e-08
11 June 2026,HEL1OS,B-Class,10492,10521,10641,3.2923652543228675e-07,2.9188997876427293e-08
11 June 2026,HEL1OS,B-Class,12451,12469,12810,4.373930629992766e-07,9.75022752553307e-09
11 June 2026,HEL1OS,B-Class,12811,12830,12939,4.0553342097278364e-07,9.75022752553307e-09
11 June 2026,HEL1OS,B-Class,12942,12956,13074,3.531418748103828e-07,9.75022752553307e-09
11 June 2026,HEL1OS,B-Class,13154,13338,13388,5.388411366164233e-07,9.75022752553307e-09
11 June 2026,HEL1OS,B-Class,13389,13458,13522,3.642795024774872e-07,9.75022752553307e-09
11 June 2026,HEL1OS,B-Class,20887,20994,21133,4.135291738294928e-07,4.9755283648496576e-08
11 June 2026,HEL1OS,B-Class,21134,21313,21454,4.492213570633877e-07,1.2810193143896755e-08
11 June 2026,HEL1OS,B-Class,21495,21545,21786,3.897431489533687e-07,1.2810193143896755e-08
11 June 2026,HEL1OS,B-Class,21794,21923,21941,5.211416725654582e-07,1.2810193143896755e-08
11 June 2026,HEL1OS,B-Class,21942,21965,22102,4.3152088178782964e-07,1.2810193143896755e-08
11 June 2026,HEL1OS,B-Class,27023,27394,27487,4.7478410354938136e-07,-1.176762058853231e-08
11 June 2026,HEL1OS,B-Class,27749,27815,28041,4.1469208211142215e-07,-1.176762058853231e-08
11 June 2026,HEL1OS,B-Class,28043,28183,28238,3.4721812114469384e-07,-1.176762058853231e-08
11 June 2026,HEL1OS,C-Class,30347,30421,30888,6.3159975730607515e-06,8.031853574678657e-08
11 June 2026,HEL1OS,B-Class,30889,31133,31146,4.383557488117954e-07,1.6598240469207652e-08
11 June 2026,HEL1OS,B-Class,31209,31256,31351,3.38920012134683e-07,-6.1431894023660624e-09
11 June 2026,HEL1OS,B-Class,31417,31603,31739,4.252957831934321e-07,-6.1431894023660624e-09
11 June 2026,HEL1OS,B-Class,31747,31976,32181,5.265800384265157e-07,-6.1431894023660624e-09
11 June 2026,HEL1OS,B-Class,32182,32196,32347,3.7184447365758603e-07,-6.1431894023660624e-09
11 June 2026,HEL1OS,B-Class,33401,33550,33653,3.8715138032155557e-07,3.345130953584671e-08
11 June 2026,HEL1OS,B-Class,33810,33958,34007,5.252391546162216e-07,9.771463241985733e-09
11 June 2026,HEL1OS,B-Class,34038,34101,34197,3.853898270805809e-07,9.771463241985733e-09
11 June 2026,HEL1OS,B-Class,34199,34211,34608,5.186530488421293e-07,9.771463241985733e-09
11 June 2026,HEL1OS,B-Class,39199,39300,39349,4.714895338254458e-07,6.078673273333789e-08
11 June 2026,HEL1OS,B-Class,39464,39645,39653,3.566164425118692e-07,2.1584588937202138e-08
11 June 2026,HEL1OS,B-Class,39848,40022,40133,4.781433916472677e-07,2.1584588937202138e-08
11 June 2026,HEL1OS,B-Class,40141,40363,40419,3.7827181717058014e-07,2.1584588937202138e-08
11 June 2026,HEL1OS,B-Class,41181,41363,41512,5.605116796440289e-07,2.9021134593992312e-08
11 June 2026,HEL1OS,B-Class,42022,42148,42426,5.52552330872667e-07,-4.1178076650822686e-08
11 June 2026,HEL1OS,B-Class,42427,42583,42604,4.0245929821011813e-07,-7.410253817372572e-08
11 June 2026,HEL1OS,B-Class,43928,43958,44069,3.6655273536251097e-07,-9.73576701385343e-08
11 June 2026,HEL1OS,B-Class,44094,44307,44322,4.6720497522498073e-07,-9.73576701385343e-08
11 June 2026,HEL1OS,B-Class,44329,44439,44473,3.807968449792563e-07,-9.73576701385343e-08
11 June 2026,HEL1OS,B-Class,48097,48258,48379,4.3539286075435805e-07,5.906259480230353e-08
11 June 2026,HEL1OS,B-Class,48699,48791,48832,4.6738497320253165e-07,2.3747598341590844e-08
11 June 2026,HEL1OS,B-Class,49105,49152,49303,3.8167256547677885e-07,2.3747598341590844e-08
11 June 2026,HEL1OS,B-Class,50908,50990,51050,3.397906765092406e-07,3.5262412781877625e-08
11 June 2026,HEL1OS,B-Class,51887,52028,52042,5.02433006370697e-07,1.489432703003286e-08
11 June 2026,HEL1OS,B-Class,52431,52591,52629,3.5319546971381085e-07,8.689452927494927e-09
11 June 2026,HEL1OS,B-Class,52712,52783,52924,4.0197492163007975e-07,8.689452927494927e-09
11 June 2026,HEL1OS,B-Class,52925,53073,53091,5.983506926888249e-07,8.689452927494927e-09
11 June 2026,HEL1OS,B-Class,53092,53181,53363,4.5889473151985425e-07,8.689452927494927e-09
11 June 2026,HEL1OS,B-Class,53365,53463,53506,3.5081302457274506e-07,8.689452927494927e-09
11 June 2026,HEL1OS,B-Class,54781,54919,54952,3.742562443118483e-07,2.774294670846299e-08
11 June 2026,HEL1OS,B-Class,55007,55057,55138,4.0672160986953755e-07,1.6402062898169018e-09
11 June 2026,HEL1OS,B-Class,55139,55268,55495,4.866346445545382e-07,1.6402062898169018e-09
11 June 2026,HEL1OS,B-Class,55592,55606,55859,5.00455051066824e-07,-1.2817271716047672e-08
11 June 2026,HEL1OS,B-Class,55895,55910,56031,4.253867934068004e-07,-1.2817271716047672e-08
11 June 2026,HEL1OS,B-Class,56032,56225,56251,4.254939832136566e-07,-1.2817271716047672e-08
11 June 2026,HEL1OS,B-Class,56339,56420,56494,4.0895136009706296e-07,-1.2817271716047672e-08
11 June 2026,HEL1OS,B-Class,57082,57113,57296,3.8452725250276715e-07,-7.1432905248253e-09
11 June 2026,HEL1OS,B-Class,57452,57471,57591,4.3374759834157615e-07,-7.1432905248253e-09
11 June 2026,HEL1OS,B-Class,57865,58238,58256,4.425988472039482e-07,-7.1432905248253e-09
11 June 2026,HEL1OS,B-Class,58257,58431,58489,4.272494691070734e-07,-2.0583476590149896e-08
11 June 2026,HEL1OS,B-Class,58833,58886,59013,4.3871776721608303e-07,-2.0583476590149896e-08
11 June 2026,HEL1OS,B-Class,59039,59185,59204,4.3668419455959606e-07,-2.0583476590149896e-08
11 June 2026,HEL1OS,B-Class,59205,59242,59367,3.7888158560014825e-07,-2.0583476590149896e-08
11 June 2026,HEL1OS,B-Class,59526,59620,59702,3.9215289715844487e-07,2.3869956517341652e-08
11 June 2026,HEL1OS,B-Class,59993,60106,60118,4.485033876023704e-07,2.3869956517341652e-08
11 June 2026,HEL1OS,B-Class,60120,60351,60381,3.830508645970133e-07,2.3869956517341652e-08
11 June 2026,HEL1OS,B-Class,60482,60494,60604,4.589584386692121e-07,2.3869956517341652e-08
11 June 2026,HEL1OS,B-Class,62738,62873,62935,3.8371119425623067e-07,-4.8285974314893655e-08
11 June 2026,HEL1OS,B-Class,63202,63418,63455,3.7417939124278166e-07,-4.8285974314893655e-08
11 June 2026,HEL1OS,B-Class,63643,63720,63806,3.850045505106547e-07,2.2494691070886038e-08
11 June 2026,HEL1OS,B-Class,66155,66219,66299,4.5120537971481856e-07,3.257963393669617e-08
11 June 2026,HEL1OS,B-Class,66300,66319,66656,4.145171402568362e-07,1.231267064414961e-08
11 June 2026,HEL1OS,B-Class,66916,67005,67237,3.9777732834461107e-07,1.231267064414961e-08
11 June 2026,HEL1OS,B-Class,67238,67330,67384,3.556395995550485e-07,1.231267064414961e-08
11 June 2026,HEL1OS,B-Class,67641,67777,67991,4.2233289513599465e-07,-6.4071190211343395e-09
11 June 2026,HEL1OS,B-Class,68071,68128,68192,4.34660734149039e-07,-6.4071190211343395e-09
11 June 2026,HEL1OS,B-Class,68193,68212,68496,4.894377591262845e-07,-6.4071190211343395e-09
11 June 2026,HEL1OS,B-Class,68591,68700,68732,6.404125796339138e-07,-6.4071190211343395e-09
11 June 2026,HEL1OS,B-Class,68969,69078,69093,4.036960258873351e-07,2.1949641015268718e-08
11 June 2026,HEL1OS,B-Class,69319,69336,69488,5.182708059459821e-07,2.1949641015268718e-08
11 June 2026,HEL1OS,B-Class,69501,69699,69736,4.078511477398985e-07,2.1949641015268718e-08
11 June 2026,HEL1OS,B-Class,69791,69840,69924,3.667246435433179e-07,1.9500455051066153e-08
11 June 2026,HEL1OS,B-Class,70161,70231,70520,3.992011325715299e-07,1.9500455051066153e-08
11 June 2026,HEL1OS,B-Class,70521,70695,70764,4.6974820507633067e-07,1.9500455051066153e-08
11 June 2026,HEL1OS,B-Class,72054,72174,72186,4.3786530488419917e-07,1.710081909191968e-08
11 June 2026,HEL1OS,B-Class,72413,72574,72591,4.1443118616643276e-07,1.710081909191968e-08
11 June 2026,HEL1OS,B-Class,72593,72606,72842,4.724653655576735e-07,1.710081909191968e-08
11 June 2026,HEL1OS,B-Class,73165,73317,73337,3.989948427545616e-07,1.710081909191968e-08
11 June 2026,HEL1OS,B-Class,73338,73403,73490,4.1499646071390983e-07,1.2962888057437065e-08
11 June 2026,HEL1OS,B-Class,73491,73669,73742,4.173334007482913e-07,1.2962888057437065e-08
11 June 2026,HEL1OS,B-Class,73861,73872,74132,4.437637779350636e-07,1.2962888057437065e-08
11 June 2026,HEL1OS,B-Class,74189,74206,74363,4.2039741126502693e-07,-2.411871776721523e-08
11 June 2026,HEL1OS,B-Class,74364,74382,74486,4.561270098088623e-07,-2.411871776721523e-08
11 June 2026,HEL1OS,B-Class,74681,74699,75000,4.681757508342436e-07,-2.411871776721523e-08
11 June 2026,HEL1OS,B-Class,75001,75128,75153,4.6744261300433163e-07,-2.411871776721523e-08
11 June 2026,HEL1OS,B-Class,78117,78190,78423,4.864597026999523e-07,-3.5190615835776455e-10
11 June 2026,HEL1OS,B-Class,78537,78584,78731,3.704146020831095e-07,-3.5190615835776455e-10
11 June 2026,HEL1OS,B-Class,78879,78969,79151,4.1968045302860267e-07,-3.5190615835776455e-10
11 June 2026,HEL1OS,B-Class,80065,80085,80234,3.63675801395477e-07,4.0848417433510536e-08
11 June 2026,HEL1OS,B-Class,80235,80285,80472,3.7394782081098875e-07,-1.2321771665486456e-08
11 June 2026,HEL1OS,B-Class,80718,80835,80937,3.596177571038399e-07,-1.2321771665486456e-08
11 June 2026,HEL1OS,B-Class,80938,81065,81140,4.3501162908280383e-07,-1.2321771665486456e-08
11 June 2026,HEL1OS,B-Class,82518,82916,83030,4.148902821316466e-07,4.476893518050203e-08
11 June 2026,HEL1OS,B-Class,83272,83314,83505,4.423460410557027e-07,-3.5453534229951047e-09
11 June 2026,HEL1OS,B-Class,83506,83521,83725,3.8590757407218773e-07,-3.5453534229951047e-09
11 June 2026,HEL1OS,B-Class,84368,84538,84579,5.909242592779646e-07,-1.2921427849124828e-08
11 June 2026,HEL1OS,B-Class,84781,84901,84989,4.661755485893251e-07,-1.2921427849124828e-08
11 June 2026,HEL1OS,B-Class,84991,85002,85243,3.7851754474667475e-07,-1.2921427849124828e-08
11 June 2026,HEL1OS,B-Class,85385,85511,85645,3.956861158863242e-07,1.9344726463747075e-09
11 June 2026,HEL1OS,B-Class,85653,85827,85841,4.520588532712954e-07,1.9344726463747075e-09
11 June 2026,HEL1OS,B-Class,85842,85931,85977,5.016907675194482e-07,-1.246920821114369e-07
11 June 2026,HEL1OS,B-Class,86042,86058,86388,3.9826170492464955e-07,-1.246920821114369e-07
12 April 2026,SoLEXS,B-Class,3313,3649,4097,8.132986146222786e-07,7.4173323895234494e-09
12 April 2026,SoLEXS,B-Class,8334,8393,8692,5.477945191626865e-07,1.999696632622034e-08
12 April 2026,SoLEXS,B-Class,11794,11902,12235,2.667741935483776e-07,5.976337344524005e-09
12 April 2026,SoLEXS,B-Class,12573,12578,12698,1.9540802912326132e-07,3.343411871776603e-08
12 April 2026,SoLEXS,B-Class,18244,18494,18844,9.181140661340556e-07,5.683082212559206e-09
12 April 2026,SoLEXS,B-Class,27298,27477,27832,9.092880978865081e-07,1.921326726665924e-08
12 April 2026,SoLEXS,B-Class,30977,31115,31349,5.102973000303185e-07,1.084032763676774e-08
12 April 2026,SoLEXS,B-Class,53730,53790,53859,1.702993224795166e-07,7.762159975730332e-09
12 April 2026,HEL1OS,B-Class,43881,44334,44348,3.637233289513471e-07,-8.93346142178146e-08
12 April 2026,HEL1OS,B-Class,44635,44716,44857,3.7730913135806116e-07,-1.5324097482050216e-08
12 April 2026,HEL1OS,B-Class,46543,46638,46669,3.4242491657395885e-07,1.4806350490443451e-08
12 April 2026,HEL1OS,B-Class,46774,46952,47074,4.340448983719129e-07,1.4806350490443451e-08
12 April 2026,HEL1OS,B-Class,47225,47497,47512,3.5039437759125054e-07,1.4806350490443451e-08
12 April 2026,HEL1OS,B-Class,47865,47959,48017,4.719142481544983e-07,-1.5160279097987105e-08
12 April 2026,HEL1OS,B-Class,48437,48518,48711,3.586479927191701e-07,-1.5160279097987105e-08
12 April 2026,HEL1OS,B-Class,49184,49196,49517,4.94710284154093e-07,-1.622206492061825e-08
12 April 2026,HEL1OS,B-Class,49518,49632,49651,4.2927394074222345e-07,-1.622206492061825e-08
12 April 2026,HEL1OS,B-Class,50126,50142,50361,4.309434725452369e-07,-1.622206492061825e-08
12 April 2026,HEL1OS,B-Class,51803,51941,51992,3.911699868540663e-07,1.3744564667812199e-08
12 April 2026,HEL1OS,B-Class,52340,52365,52492,3.2921225604205524e-07,2.806148245525258e-09
12 April 2026,HEL1OS,B-Class,52603,52895,52910,4.129719890787597e-07,2.806148245525258e-09
12 April 2026,HEL1OS,B-Class,52982,53224,53257,4.0737486095660394e-07,2.806148245525258e-09
12 April 2026,HEL1OS,B-Class,53542,53697,53940,4.779745171402398e-07,-4.059055516229998e-09
12 April 2026,HEL1OS,B-Class,54217,54360,54379,5.056679138436467e-07,-4.059055516229998e-09
12 April 2026,HEL1OS,B-Class,54691,54793,54872,3.286651835372519e-07,-4.059055516229998e-09
12 April 2026,HEL1OS,B-Class,55382,55515,55545,3.397320254828476e-07,7.940135504095198e-09
12 April 2026,HEL1OS,B-Class,55556,55587,55744,3.4737384973201313e-07,7.940135504095198e-09
12 April 2026,HEL1OS,B-Class,56844,57110,57128,4.933077156436268e-07,-2.9266862170086925e-08
12 April 2026,HEL1OS,B-Class,57640,57692,57780,3.9144200626957855e-07,-2.9266862170086925e-08
12 April 2026,HEL1OS,B-Class,57955,58059,58079,3.9597937101828905e-07,1.1712003235918293e-08
12 April 2026,HEL1OS,B-Class,58080,58087,58205,2.76618464961058e-07,1.1712003235918293e-08
12 April 2026,HEL1OS,B-Class,58206,58278,58420,2.7948933158053407e-07,1.1712003235918293e-08
12 April 2026,HEL1OS,B-Class,58679,58746,58810,3.630731115380596e-07,1.1712003235918293e-08
12 April 2026,HEL1OS,B-Class,60090,60272,60307,4.3463444230962145e-07,1.624026696329226e-09
12 April 2026,HEL1OS,B-Class,60780,60892,60946,3.5280614824551276e-07,-3.6667003741529413e-09
12 April 2026,HEL1OS,B-Class,60948,61092,61104,4.068844170290076e-07,-3.6667003741529413e-09
12 April 2026,HEL1OS,B-Class,61849,61927,61990,3.7226514308826665e-07,3.498028112043564e-08
12 April 2026,HEL1OS,B-Class,62297,62359,62432,4.1738901810090533e-07,1.8560016179592856e-08
12 April 2026,HEL1OS,B-Class,62776,62797,62964,3.6501769643036413e-07,1.8560016179592856e-08
12 April 2026,HEL1OS,B-Class,62965,63083,63115,3.710698756193618e-07,1.8560016179592856e-08
12 April 2026,HEL1OS,B-Class,63398,63495,63561,4.3845484882190775e-07,2.2382445141065027e-08
12 April 2026,HEL1OS,B-Class,63797,63851,63994,4.2511881888966024e-07,2.0578420467185074e-08
12 April 2026,HEL1OS,B-Class,64246,64406,64418,4.1555364546464286e-07,2.0578420467185074e-08
12 April 2026,HEL1OS,B-Class,64845,64922,65063,3.8955101628070203e-07,1.4752755587015337e-08
12 April 2026,HEL1OS,B-Class,65119,65262,65280,4.7298210132468736e-07,1.4752755587015337e-08
12 April 2026,HEL1OS,B-Class,65282,65379,65436,4.827464859945221e-07,1.4752755587015337e-08
12 April 2026,HEL1OS,B-Class,65445,65463,65578,4.311932450197034e-07,1.4752755587015337e-08
12 April 2026,HEL1OS,B-Class,66014,66031,66369,3.769784609161561e-07,-1.2055819597532197e-08
12 April 2026,HEL1OS,B-Class,66578,66675,66875,3.155587015876113e-07,-1.2055819597532197e-08
12 April 2026,HEL1OS,B-Class,67326,67368,67451,3.4690261907168343e-07,-4.494893315805286e-09
12 April 2026,HEL1OS,B-Class,67492,67546,67740,3.401294367478896e-07,-4.494893315805286e-09
12 April 2026,HEL1OS,B-Class,68162,68221,68391,3.506643745575767e-07,-4.494893315805286e-09
12 April 2026,HEL1OS,B-Class,68897,69031,69142,4.181383355243051e-07,-5.1845484882190487e-08
12 April 2026,HEL1OS,B-Class,69254,69269,69390,3.2498938214176206e-07,-5.1845484882190487e-08
12 April 2026,HEL1OS,B-Class,69787,69840,69925,3.276691273131646e-07,2.6528465972291482e-08
12 April 2026,HEL1OS,B-Class,70116,70234,70250,3.791920315501938e-07,5.462635251289159e-09
12 April 2026,HEL1OS,B-Class,70301,70365,70609,3.4179694610171695e-07,5.462635251289159e-09
12 April 2026,HEL1OS,B-Class,70666,70681,70792,3.181535038932033e-07,5.462635251289159e-09
12 April 2026,HEL1OS,B-Class,70817,70931,70961,3.706502174132743e-07,5.462635251289159e-09
12 April 2026,HEL1OS,B-Class,70968,71025,71131,4.068793609060427e-07,5.462635251289159e-09
12 April 2026,HEL1OS,B-Class,71433,71446,71589,3.337658003842535e-07,-5.0561229649102956e-09
12 April 2026,HEL1OS,B-Class,71590,71622,71720,4.60706845990478e-07,-5.0561229649102956e-09
12 April 2026,HEL1OS,B-Class,71762,71843,71995,3.939761350995916e-07,-5.0561229649102956e-09
12 April 2026,HEL1OS,B-Class,72056,72229,72248,3.0981899079784515e-07,-4.637071493578558e-08
12 April 2026,HEL1OS,B-Class,72372,72434,72500,3.698442714126676e-07,-1.1412276266558399e-07
12 April 2026,HEL1OS,B-Class,72925,72981,73133,3.960420669430539e-07,-1.1412276266558399e-07
12 April 2026,HEL1OS,B-Class,73136,73159,73342,3.3878450803922346e-07,-1.1412276266558399e-07
12 April 2026,HEL1OS,B-Class,73896,73936,74149,3.3727070482352923e-07,-4.984326018808583e-09
12 April 2026,HEL1OS,B-Class,74356,74452,74491,3.568874507027884e-07,2.8548892709069662e-08
12 April 2026,HEL1OS,B-Class,75200,75318,75332,3.352239862473336e-07,-1.1898068561026952e-08
12 April 2026,HEL1OS,B-Class,75573,75626,75730,3.421802002224572e-07,-1.1898068561026952e-08
12 April 2026,HEL1OS,B-Class,75935,76045,76219,3.5950247750023997e-07,-1.1898068561026952e-08
12 April 2026,HEL1OS,B-Class,76638,76726,76810,4.4215188593385015e-07,-1.9289109111132886e-08
12 April 2026,HEL1OS,B-Class,76812,76883,76935,4.374325007584028e-07,-1.9289109111132886e-08
12 April 2026,HEL1OS,B-Class,77100,77120,77223,4.2529982809180407e-07,-1.9289109111132886e-08
12 April 2026,HEL1OS,B-Class,77224,77237,77484,3.83296592173108e-07,-1.9289109111132886e-08
12 April 2026,HEL1OS,B-Class,77488,77611,77627,3.177166548690351e-07,-1.9289109111132886e-08
12 April 2026,HEL1OS,B-Class,77960,78114,78137,4.1563757710586036e-07,3.6656891495599835e-09
12 April 2026,HEL1OS,B-Class,78279,78437,78444,3.3352816260490265e-07,3.6656891495599835e-09
12 April 2026,HEL1OS,B-Class,78553,78565,78840,3.9925877237332986e-07,3.6656891495599835e-09
12 April 2026,HEL1OS,B-Class,78842,78863,78984,3.23979168773373e-07,3.6656891495599835e-09
12 April 2026,HEL1OS,B-Class,79548,79669,79690,3.982728283951724e-07,7.151380321569161e-09
12 April 2026,HEL1OS,B-Class,80057,80162,80204,3.577581150773459e-07,-3.33855799373029e-08
12 April 2026,HEL1OS,B-Class,80464,80538,80603,4.4457983618160007e-07,-3.33855799373029e-08
12 April 2026,HEL1OS,B-Class,81241,81399,81412,3.929770452017253e-07,2.5074325007583292e-08
12 April 2026,HEL1OS,B-Class,81715,81770,81951,3.604550510668291e-07,1.456871271109262e-08
12 April 2026,HEL1OS,B-Class,82653,82708,82780,3.815876226109683e-07,-1.2810193143896848e-08
12 April 2026,HEL1OS,B-Class,82781,83116,83128,3.5441298412376123e-07,-1.2810193143896848e-08
12 April 2026,HEL1OS,B-Class,83390,83598,83687,4.861704924663594e-07,1.868136313075072e-08
12 April 2026,HEL1OS,B-Class,83742,83892,83900,3.0875518252602807e-07,1.3386591161896615e-08
